,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth,Weight
17722,8/31/2016,BIIB,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.48,0.53,0.95,0.26,0.05,0.82,0.02
17723,8/31/2016,CELG,qQuality,Healthcare,Drug Manufacturers - General,Large,0.49,0.09,0.85,0.33,0.1,0.73,0.02
17724,8/31/2016,CL,qQuality,Consumer Defensive,Household & Personal Products,Large,0.57,0.1,0.75,0.98,0.93,0.17,0.02
17725,8/31/2016,CL,qLV,Consumer Defensive,Household & Personal Products,Large,0.57,0.1,0.75,0.98,0.93,0.17,0.02
17726,8/31/2016,CMG,qQuality,Consumer Cyclical,Restaurants,Large,0.09,0.12,0.88,0.28,0.01,0.11,0.02
17727,8/31/2016,CTXS,qQuality,Technology,Software - Application,Large,0.73,0.41,0.97,0.17,0.28,0.92,0.02
17728,8/31/2016,FFIV,qQuality,Technology,Software - Infrastructure,Large,0.32,0.45,1,0.29,0.4,0.65,0.02
17729,8/31/2016,FLT,qQuality,Technology,Information Technology Services,Large,0.83,0.06,0.95,0.31,0.06,0.75,0.02
17730,8/31/2016,FLT,qGrowth,Technology,Information Technology Services,Large,0.83,0.06,0.95,0.31,0.06,0.75,0.02
17731,8/31/2016,GSK,qQuality,Healthcare,Drug Manufacturers - General,Large,0.47,0.09,0.91,0.94,0.65,0.15,0.02
17732,8/31/2016,GSK,qLV,Healthcare,Drug Manufacturers - General,Large,0.47,0.09,0.91,0.94,0.65,0.15,0.02
17733,8/31/2016,INFY,qQuality,Technology,Information Technology Services,Large,0.22,0.4,0.98,0.62,0.98,0.55,0.02
17734,8/31/2016,INFY,qSentiment,Technology,Information Technology Services,Large,0.22,0.4,0.98,0.62,0.98,0.55,0.02
17735,8/31/2016,INTC,qQuality,Technology,Semiconductors,Large,0.67,0.53,0.95,0.71,0.81,0.39,0.02
17736,8/31/2016,INTU,qQuality,Technology,Software - Application,Large,0.71,0.19,1,0.65,0.32,0.89,0.02
17737,8/31/2016,ISRG,qQuality,Healthcare,Medical Instruments & Supplies,Large,0.92,0.09,0.91,0.77,0.76,0.9,0.02
17738,8/31/2016,MSFT,qQuality,Technology,Software - Infrastructure,Large,0.76,0.36,0.99,0.68,0.85,0.65,0.02
17739,8/31/2016,MXIM,qQuality,Technology,Semiconductors,Large,0.8,0.16,0.97,0.42,0.94,0.44,0.02
17740,8/31/2016,PAYX,qQuality,Industrials,Staffing & Employment Services,Large,0.75,0.31,1,0.8,0.59,0.76,0.02
17741,8/31/2016,QCOM,qQuality,Technology,Semiconductors,Large,0.77,0.41,0.81,0.44,0.61,0.48,0.02
17742,8/31/2016,RHT,qQuality,Technology,Software - Application,Large,0.38,0.17,0.98,0.41,0.55,0.82,0.02
17743,8/31/2016,SNI,qQuality,Consumer Cyclical,Entertainment,Large,0.3,0.83,0.79,0.41,0.27,0.9,0.02
17744,8/31/2016,SNN,qQuality,Healthcare,Medical Devices,Large,0.31,0.49,0.9,0.78,0.86,0.54,0.02
17745,8/31/2016,TPR,qQuality,Consumer Cyclical,Luxury Goods,Large,0.75,0.59,0.82,0.19,0.42,0.5,0.02
17746,8/31/2016,TRIP,qQuality,Industrials,Travel Services,Large,0.03,0.13,0.94,0.11,0.19,0.36,0.02
17747,8/31/2016,TSM,qQuality,Technology,Semiconductors,Large,0.86,0.62,1,0.83,0.84,0.51,0.02
17748,8/31/2016,TU,qQuality,Communication Services,Telecom Services,Large,0.53,0.84,0.95,0.93,0.95,0.46,0.02
17749,8/31/2016,TU,qSentiment,Communication Services,Telecom Services,Large,0.53,0.84,0.95,0.93,0.95,0.46,0.02
17750,8/31/2016,VZ,qQuality,Communication Services,Telecom Services,Large,0.52,0.77,0.9,0.99,0.63,0.58,0.02
17751,8/31/2016,VZ,qLV,Communication Services,Telecom Services,Large,0.52,0.77,0.9,0.99,0.63,0.58,0.02
17752,8/31/2016,YNDX,qQuality,Technology,Internet Content & Information,Large,0.18,0.63,1,0.02,0.59,0.53,0.02
17753,8/31/2016,CPRI,qQuality,Consumer Cyclical,Apparel Manufacturing,Large,0.52,0.89,0.99,0.11,0.64,0.89,0.02
17754,8/31/2016,CPRI,qGrowth,Consumer Cyclical,Apparel Manufacturing,Large,0.52,0.89,0.99,0.11,0.64,0.89,0.02
17755,8/31/2016,REGN,qQuality,Healthcare,Biotechnology,Large,0.24,0.15,0.99,0.18,0,0.99,0.02
17756,8/31/2016,REGN,qGrowth,Healthcare,Biotechnology,Large,0.24,0.15,0.99,0.18,0,0.99,0.02
17757,8/31/2016,CHKP,qQuality,Technology,Software - Infrastructure,Large,0.16,0.24,0.98,0.66,0.6,0.77,0.02
17758,8/31/2016,GILD,qQuality,Healthcare,Drug Manufacturers - General,Large,0.18,0.88,0.98,0.52,0.46,0.76,0.02
17759,8/31/2016,NVO,qQuality,Healthcare,Biotechnology,Large,0.02,0.92,0.98,0.8,0.12,0.76,0.02
17760,8/31/2016,SBUX,qQuality,Consumer Cyclical,Restaurants,Large,0.33,0.29,0.98,0.76,0.59,0.79,0.02
17761,8/31/2016,TXN,qQuality,Technology,Semiconductors,Large,0.93,0.19,0.98,0.7,0.85,0.55,0.02
17762,8/31/2016,ALK,qQuality,Industrials,Airlines,Large,0.29,0.93,0.98,0.18,0.4,0.9,0.02
17763,8/31/2016,CERN,qQuality,Technology,Health Information Services,Large,0.71,0.23,0.97,0.6,0.41,0.95,0.02
17764,8/31/2016,CERN,qGrowth,Technology,Health Information Services,Large,0.71,0.23,0.97,0.6,0.41,0.95,0.02
17765,8/31/2016,EBAY,qQuality,Technology,Internet Retail,Large,0.75,0.41,0.97,0.39,0.81,0.07,0.02
17766,8/31/2016,JAZZ,qQuality,Healthcare,Biotechnology,Large,0.13,0.58,0.97,0.08,0.01,0.87,0.02
17767,8/31/2016,RELX,qQuality,Consumer Cyclical,Publishing,Large,0.48,0.21,0.97,0.9,0.97,0.11,0.02
17768,8/31/2016,RELX,qSentiment,Consumer Cyclical,Publishing,Large,0.48,0.21,0.97,0.9,0.97,0.11,0.02
17769,8/31/2016,RELX,qLV,Consumer Cyclical,Publishing,Large,0.48,0.21,0.97,0.9,0.97,0.11,0.02
17770,9/30/2016,AAPL,qQuality,Technology,Consumer Electronics,Large,0.63,0.46,0.93,0.59,0.56,0.32,0.02
17771,9/30/2016,ABBV,qQuality,Healthcare,Drug Manufacturers - General,Large,0.57,0.58,0.89,0.69,0.7,0.99,0.02
17772,9/30/2016,ABBV,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.57,0.58,0.89,0.69,0.7,0.99,0.02
17773,9/30/2016,ABEV,qQuality,Consumer Defensive,Beverages - Brewers,Large,0.84,0.9,0.97,0.53,0.99,0.58,0.02
17774,9/30/2016,ABEV,qSentiment,Consumer Defensive,Beverages - Brewers,Large,0.84,0.9,0.97,0.53,0.99,0.58,0.02
17775,9/30/2016,AKAM,qQuality,Technology,Software - Infrastructure,Large,0.01,0.45,0.96,0.05,0.4,0.69,0.02
17776,9/30/2016,BIDU,qQuality,Technology,Internet Content & Information,Large,0.87,0.47,0.78,0.42,0.03,0.92,0.02
17777,9/30/2016,BIIB,qQuality,Healthcare,Drug Manufacturers - General,Large,0.57,0.52,0.95,0.25,0.02,0.82,0.02
17778,9/30/2016,BIIB,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.57,0.52,0.95,0.25,0.02,0.82,0.02
17779,9/30/2016,CELG,qQuality,Healthcare,Drug Manufacturers - General,Large,0.3,0.09,0.86,0.35,0.22,0.74,0.02
17780,9/30/2016,CL,qQuality,Consumer Defensive,Household & Personal Products,Large,0.65,0.1,0.75,0.98,0.49,0.17,0.02
17781,9/30/2016,CL,qLV,Consumer Defensive,Household & Personal Products,Large,0.65,0.1,0.75,0.98,0.49,0.17,0.02
17782,9/30/2016,CMG,qQuality,Consumer Cyclical,Restaurants,Large,0.02,0.11,0.87,0.32,0,0.11,0.02
17783,9/30/2016,CTXS,qQuality,Technology,Software - Application,Large,0.27,0.4,0.97,0.24,0.33,0.92,0.02
17784,9/30/2016,FFIV,qQuality,Technology,Software - Infrastructure,Large,0.35,0.43,1,0.28,0.14,0.65,0.02
17785,9/30/2016,FLT,qQuality,Technology,Information Technology Services,Large,0.82,0.06,0.94,0.31,0.06,0.76,0.02
17786,9/30/2016,FLT,qGrowth,Technology,Information Technology Services,Large,0.82,0.06,0.94,0.31,0.06,0.76,0.02
17787,9/30/2016,GSK,qQuality,Healthcare,Drug Manufacturers - General,Large,0.42,0.1,0.91,0.93,0.79,0.15,0.02
17788,9/30/2016,GSK,qLV,Healthcare,Drug Manufacturers - General,Large,0.42,0.1,0.91,0.93,0.79,0.15,0.02
17789,9/30/2016,INFY,qQuality,Technology,Information Technology Services,Large,0.04,0.39,0.98,0.64,1,0.55,0.02
17790,9/30/2016,INFY,qSentiment,Technology,Information Technology Services,Large,0.04,0.39,0.98,0.64,1,0.55,0.02
17791,9/30/2016,INTC,qQuality,Technology,Semiconductors,Large,0.72,0.51,0.95,0.69,0.67,0.38,0.02
17792,9/30/2016,INTU,qQuality,Technology,Software - Application,Large,0.41,0.13,0.99,0.7,0.36,0.86,0.02
17793,9/30/2016,LLTC,qQuality,Technology,Semiconductors,Large,0.91,0.08,0.99,0.23,0.89,0.45,0.02
17794,9/30/2016,MSFT,qQuality,Technology,Software - Infrastructure,Large,0.57,0.36,0.99,0.69,0.82,0.65,0.02
17795,9/30/2016,MXIM,qQuality,Technology,Semiconductors,Large,0.43,0.16,0.97,0.43,0.61,0.44,0.02
17796,9/30/2016,PAYX,qQuality,Industrials,Staffing & Employment Services,Large,0.59,0.49,1,0.77,0.41,0.73,0.02
17797,9/30/2016,RHT,qQuality,Technology,Software - Application,Large,0.68,0.15,0.98,0.39,0.09,0.82,0.02
17798,9/30/2016,SNI,qQuality,Consumer Cyclical,Entertainment,Large,0.69,0.82,0.8,0.43,0.36,0.87,0.02
17799,9/30/2016,SNN,qQuality,Healthcare,Medical Devices,Large,0.49,0.49,0.9,0.74,0.91,0.53,0.02
17800,9/30/2016,TPR,qQuality,Consumer Cyclical,Luxury Goods,Large,0.3,0.6,0.82,0.24,0.53,0.5,0.02
17801,9/30/2016,TRIP,qQuality,Industrials,Travel Services,Large,0.06,0.13,0.93,0.11,0.47,0.35,0.02
17802,9/30/2016,TSM,qQuality,Technology,Semiconductors,Large,0.89,0.62,1,0.81,0.68,0.5,0.02
17803,9/30/2016,TU,qQuality,Communication Services,Telecom Services,Large,0.27,0.84,0.95,0.92,0.92,0.45,0.02
17804,9/30/2016,TU,qSentiment,Communication Services,Telecom Services,Large,0.27,0.84,0.95,0.92,0.92,0.45,0.02
17805,9/30/2016,VMW,qQuality,Technology,Software - Infrastructure,Large,0.31,0.27,0.96,0.51,0.88,0.77,0.02
17806,9/30/2016,VZ,qQuality,Communication Services,Telecom Services,Large,0.56,0.78,0.89,0.99,0.68,0.57,0.02
17807,9/30/2016,VZ,qLV,Communication Services,Telecom Services,Large,0.56,0.78,0.89,0.99,0.68,0.57,0.02
17808,9/30/2016,REGN,qQuality,Healthcare,Biotechnology,Large,0.37,0.15,1,0.18,0.01,0.99,0.02
17809,9/30/2016,REGN,qGrowth,Healthcare,Biotechnology,Large,0.37,0.15,1,0.18,0.01,0.99,0.02
17810,9/30/2016,CPRI,qQuality,Consumer Cyclical,Apparel Manufacturing,Large,0.56,0.9,0.99,0.12,0.48,0.89,0.02
17811,9/30/2016,CPRI,qGrowth,Consumer Cyclical,Apparel Manufacturing,Large,0.56,0.9,0.99,0.12,0.48,0.89,0.02
17812,9/30/2016,EDU,qQuality,Consumer Defensive,Education & Training Services,Large,,0.47,0.99,,0.02,,0.02
17813,9/30/2016,CHKP,qQuality,Technology,Software - Infrastructure,Large,0.01,0.24,0.98,0.67,0.51,0.78,0.02
17814,9/30/2016,GILD,qQuality,Healthcare,Drug Manufacturers - General,Large,0.09,0.88,0.98,0.53,0.33,0.76,0.02
17815,9/30/2016,SBUX,qQuality,Consumer Cyclical,Restaurants,Large,0.21,0.3,0.98,0.79,0.54,0.79,0.02
17816,9/30/2016,TXN,qQuality,Technology,Semiconductors,Large,0.75,0.17,0.98,0.69,0.57,0.54,0.02
17817,9/30/2016,ALK,qQuality,Industrials,Airlines,Large,0.06,0.93,0.98,0.17,0.22,0.9,0.02
17818,9/30/2016,CERN,qQuality,Technology,Health Information Services,Large,0.12,0.24,0.97,0.6,0.45,0.96,0.02
17819,9/30/2016,CERN,qGrowth,Technology,Health Information Services,Large,0.12,0.24,0.97,0.6,0.45,0.96,0.02
17820,9/30/2016,EBAY,qQuality,Technology,Internet Retail,Large,0.78,0.39,0.97,0.37,0.9,0.07,0.02
17821,9/30/2016,NVO,qQuality,Healthcare,Biotechnology,Large,0.1,0.93,0.97,0.74,0.35,0.76,0.02
17822,9/30/2016,RELX,qQuality,Consumer Cyclical,Publishing,Large,0.55,0.21,0.97,0.88,0.96,0.12,0.02
17823,9/30/2016,RELX,qSentiment,Consumer Cyclical,Publishing,Large,0.55,0.21,0.97,0.88,0.96,0.12,0.02
17824,9/30/2016,RELX,qLV,Consumer Cyclical,Publishing,Large,0.55,0.21,0.97,0.88,0.96,0.12,0.02
17825,9/30/2016,WB,qQuality,Technology,Internet Content & Information,Large,,0.01,0.97,,0.37,,0.02
17826,10/31/2016,AAPL,qQuality,Technology,Consumer Electronics,Large,0.74,0.43,0.96,0.65,0.82,0.19,0.02
17827,10/31/2016,AAPL,qSentiment,Technology,Consumer Electronics,Large,0.74,0.43,0.96,0.65,0.82,0.19,0.02
17828,10/31/2016,ABBV,qQuality,Healthcare,Drug Manufacturers - General,Large,0.35,0.59,0.9,0.72,0.26,0.99,0.02
17829,10/31/2016,ABBV,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.35,0.59,0.9,0.72,0.26,0.99,0.02
17830,10/31/2016,ABEV,qQuality,Consumer Defensive,Beverages - Brewers,Large,0.9,0.9,0.97,0.55,0.99,0.58,0.02
17831,10/31/2016,ABEV,qSentiment,Consumer Defensive,Beverages - Brewers,Large,0.9,0.9,0.97,0.55,0.99,0.58,0.02
17832,10/31/2016,ALXN,qQuality,Healthcare,Biotechnology,Large,0.26,0.09,0.75,0.16,0.06,0.51,0.02
17833,10/31/2016,BIDU,qQuality,Technology,Internet Content & Information,Large,0.49,0.46,0.78,0.42,0.11,0.87,0.02
17834,10/31/2016,BIIB,qQuality,Healthcare,Drug Manufacturers - General,Large,0.37,0.54,0.95,0.28,0.01,0.84,0.02
17835,10/31/2016,BIIB,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.37,0.54,0.95,0.28,0.01,0.84,0.02
17836,10/31/2016,CELG,qQuality,Healthcare,Drug Manufacturers - General,Large,0.15,0.14,0.9,0.43,0.16,0.87,0.02
17837,10/31/2016,CL,qQuality,Consumer Defensive,Household & Personal Products,Large,0.38,0.1,0.77,0.98,0.55,0.21,0.02
17838,10/31/2016,CL,qLV,Consumer Defensive,Household & Personal Products,Large,0.38,0.1,0.77,0.98,0.55,0.21,0.02
17839,10/31/2016,CTXS,qQuality,Technology,Software - Application,Large,0.62,0.39,0.97,0.3,0.5,0.93,0.02
17840,10/31/2016,FLT,qQuality,Technology,Information Technology Services,Large,0.76,0.04,0.95,0.32,0.31,0.74,0.02
17841,10/31/2016,GSK,qQuality,Healthcare,Drug Manufacturers - General,Large,0.44,0.33,0.95,0.94,0.35,0.29,0.02
17842,10/31/2016,GSK,qLV,Healthcare,Drug Manufacturers - General,Large,0.44,0.33,0.95,0.94,0.35,0.29,0.02
17843,10/31/2016,INFY,qQuality,Technology,Information Technology Services,Large,0.09,0.4,0.97,0.67,0.98,0.54,0.02
17844,10/31/2016,INFY,qSentiment,Technology,Information Technology Services,Large,0.09,0.4,0.97,0.67,0.98,0.54,0.02
17845,10/31/2016,INTC,qQuality,Technology,Semiconductors,Large,0.46,0.52,0.93,0.77,0.39,0.43,0.02
17846,10/31/2016,INTU,qQuality,Technology,Software - Application,Large,0.51,0.11,0.99,0.74,0.57,0.86,0.02
17847,10/31/2016,ISRG,qQuality,Healthcare,Medical Instruments & Supplies,Large,0.93,0.1,0.92,0.73,0.17,0.91,0.02
17848,10/31/2016,MSFT,qQuality,Technology,Software - Infrastructure,Large,0.91,0.4,0.99,0.72,0.35,0.73,0.02
17849,10/31/2016,MXIM,qQuality,Technology,Semiconductors,Large,0.45,0.19,0.98,0.47,0.57,0.67,0.02
17850,10/31/2016,PAYX,qQuality,Industrials,Staffing & Employment Services,Large,0.38,0.48,1,0.81,0.71,0.74,0.02
17851,10/31/2016,RHT,qQuality,Technology,Software - Application,Large,0.25,0.13,0.98,0.4,0.49,0.82,0.02
17852,10/31/2016,SNI,qQuality,Consumer Cyclical,Entertainment,Large,0.89,0.81,0.8,0.42,0.32,0.87,0.02
17853,10/31/2016,SNN,qQuality,Healthcare,Medical Devices,Large,0.16,0.5,0.91,0.75,0.48,0.54,0.02
17854,10/31/2016,TPR,qQuality,Consumer Cyclical,Luxury Goods,Large,0.58,0.59,0.84,0.22,0.78,0.52,0.02
17855,10/31/2016,TRIP,qQuality,Industrials,Travel Services,Large,0.19,0.1,0.94,0.08,0.41,0.35,0.02
17856,10/31/2016,TU,qQuality,Communication Services,Telecom Services,Large,0.53,0.84,0.95,0.97,0.99,0.46,0.02
17857,10/31/2016,TU,qSentiment,Communication Services,Telecom Services,Large,0.53,0.84,0.95,0.97,0.99,0.46,0.02
17858,10/31/2016,TU,qLV,Communication Services,Telecom Services,Large,0.53,0.84,0.95,0.97,0.99,0.46,0.02
17859,10/31/2016,VZ,qQuality,Communication Services,Telecom Services,Large,0.29,0.75,0.83,0.99,0.43,0.44,0.02
17860,10/31/2016,VZ,qLV,Communication Services,Telecom Services,Large,0.29,0.75,0.83,0.99,0.43,0.44,0.02
17861,10/31/2016,YNDX,qQuality,Technology,Internet Content & Information,Large,0.09,0.63,1,0.03,0.74,0.54,0.02
17862,10/31/2016,REGN,qQuality,Healthcare,Biotechnology,Large,0.07,0.18,1,0.2,0.01,0.99,0.02
17863,10/31/2016,REGN,qGrowth,Healthcare,Biotechnology,Large,0.07,0.18,1,0.2,0.01,0.99,0.02
17864,10/31/2016,CHKP,qQuality,Technology,Software - Infrastructure,Large,0.65,0.18,0.98,0.69,0.26,0.72,0.02
17865,10/31/2016,EBAY,qQuality,Technology,Internet Retail,Large,0.16,0.44,0.98,0.34,0.32,0.08,0.02
17866,10/31/2016,GILD,qQuality,Healthcare,Drug Manufacturers - General,Large,0.05,0.88,0.98,0.54,0.31,0.76,0.02
17867,10/31/2016,ALK,qQuality,Industrials,Airlines,Large,0.61,0.92,0.98,0.19,0.19,0.9,0.02
17868,10/31/2016,EDU,qQuality,Consumer Defensive,Education & Training Services,Large,,0.42,0.98,,0.16,,0.02
17869,10/31/2016,CERN,qQuality,Technology,Health Information Services,Large,0.05,0.24,0.97,0.58,0.4,0.96,0.02
17870,10/31/2016,CERN,qGrowth,Technology,Health Information Services,Large,0.05,0.24,0.97,0.58,0.4,0.96,0.02
17871,10/31/2016,NVO,qQuality,Healthcare,Biotechnology,Large,0.15,0.94,0.97,0.67,0.31,0.76,0.02
17872,10/31/2016,RELX,qQuality,Consumer Cyclical,Publishing,Large,0.13,0.2,0.97,0.87,0.84,0.12,0.02
17873,10/31/2016,RELX,qSentiment,Consumer Cyclical,Publishing,Large,0.13,0.2,0.97,0.87,0.84,0.12,0.02
17874,10/31/2016,RELX,qLV,Consumer Cyclical,Publishing,Large,0.13,0.2,0.97,0.87,0.84,0.12,0.02
17875,10/31/2016,SBUX,qQuality,Consumer Cyclical,Restaurants,Large,0.16,0.38,0.97,0.82,0.88,0.8,0.02
17876,10/31/2016,ZTO,qQuality,Industrials,Integrated Freight & Logistics,Large,,0.91,0.97,,,,0.02
17877,11/30/2016,AAPL,qQuality,Technology,Consumer Electronics,Large,0.17,0.43,0.96,0.7,0.94,0.19,0.02
17878,11/30/2016,AAPL,qSentiment,Technology,Consumer Electronics,Large,0.17,0.43,0.96,0.7,0.94,0.19,0.02
17879,11/30/2016,ABBV,qQuality,Healthcare,Drug Manufacturers - General,Large,0.39,0.59,0.87,0.68,0.34,0.98,0.02
17880,11/30/2016,ABBV,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.39,0.59,0.87,0.68,0.34,0.98,0.02
17881,11/30/2016,ABEV,qQuality,Consumer Defensive,Beverages - Brewers,Large,0.35,0.91,0.97,0.54,0.99,0.58,0.02
17882,11/30/2016,ABEV,qSentiment,Consumer Defensive,Beverages - Brewers,Large,0.35,0.91,0.97,0.54,0.99,0.58,0.02
17883,11/30/2016,AKAM,qQuality,Technology,Software - Infrastructure,Large,0.7,0.26,0.97,0.08,0.84,0.7,0.02
17884,11/30/2016,ALXN,qQuality,Healthcare,Biotechnology,Large,0.01,0.1,0.75,0.13,0.13,0.51,0.02
17885,11/30/2016,BIDU,qQuality,Technology,Internet Content & Information,Large,0.02,0.46,0.78,0.43,0.24,0.86,0.02
17886,11/30/2016,CELG,qQuality,Healthcare,Drug Manufacturers - General,Large,0.81,0.11,0.9,0.36,0.05,0.98,0.02
17887,11/30/2016,CELG,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.81,0.11,0.9,0.36,0.05,0.98,0.02
17888,11/30/2016,CL,qQuality,Consumer Defensive,Household & Personal Products,Large,0.15,0.1,0.77,0.98,0.38,0.23,0.02
17889,11/30/2016,CL,qLV,Consumer Defensive,Household & Personal Products,Large,0.15,0.1,0.77,0.98,0.38,0.23,0.02
17890,11/30/2016,CTXS,qQuality,Technology,Software - Application,Large,0.73,0.41,0.99,0.34,0.49,0.89,0.02
17891,11/30/2016,FFIV,qQuality,Technology,Software - Infrastructure,Large,0.93,0.36,1,0.23,0.25,0.69,0.02
17892,11/30/2016,FLT,qQuality,Technology,Information Technology Services,Large,0.31,0.03,0.86,0.25,0.08,0.31,0.02
17893,11/30/2016,GSK,qQuality,Healthcare,Drug Manufacturers - General,Large,0.2,0.34,0.95,0.94,0.77,0.28,0.02
17894,11/30/2016,GSK,qLV,Healthcare,Drug Manufacturers - General,Large,0.2,0.34,0.95,0.94,0.77,0.28,0.02
17895,11/30/2016,INFY,qQuality,Technology,Information Technology Services,Large,0.03,0.41,0.97,0.65,0.99,0.54,0.02
17896,11/30/2016,INFY,qSentiment,Technology,Information Technology Services,Large,0.03,0.41,0.97,0.65,0.99,0.54,0.02
17897,11/30/2016,INTC,qQuality,Technology,Semiconductors,Large,0.36,0.54,0.93,0.75,0.92,0.42,0.02
17898,11/30/2016,INTU,qQuality,Technology,Software - Application,Large,0.78,0.09,0.99,0.78,0.17,0.87,0.02
17899,11/30/2016,ISRG,qQuality,Healthcare,Medical Instruments & Supplies,Large,0.64,0.12,0.93,0.71,0.44,0.9,0.02
17900,11/30/2016,LLTC,qQuality,Technology,Semiconductors,Large,0.87,0.05,0.99,0.24,0.68,0.44,0.02
17901,11/30/2016,META,qQuality,Technology,Internet Content & Information,Large,0.39,0.03,1,0.65,0.21,1,0.02
17902,11/30/2016,META,qGrowth,Technology,Internet Content & Information,Large,0.39,0.03,1,0.65,0.21,1,0.02
17903,11/30/2016,MSFT,qQuality,Technology,Software - Infrastructure,Large,0.58,0.38,0.99,0.74,0.77,0.72,0.02
17904,11/30/2016,MXIM,qQuality,Technology,Semiconductors,Large,0.53,0.23,0.98,0.51,0.93,0.68,0.02
17905,11/30/2016,NTES,qQuality,Technology,Internet Content & Information,Large,0.75,0.57,0.99,0.37,0.43,1,0.02
17906,11/30/2016,NTES,qGrowth,Technology,Internet Content & Information,Large,0.75,0.57,0.99,0.37,0.43,1,0.02
17907,11/30/2016,PAYX,qQuality,Industrials,Staffing & Employment Services,Large,0.5,0.31,1,0.81,0.48,0.72,0.02
17908,11/30/2016,QCOM,qQuality,Technology,Semiconductors,Large,0.79,0.31,0.84,0.56,0.79,0.76,0.02
17909,11/30/2016,RHT,qQuality,Technology,Software - Application,Large,0.43,0.1,0.98,0.48,0.47,0.82,0.02
17910,11/30/2016,SNI,qQuality,Consumer Cyclical,Entertainment,Large,0.83,0.75,0.82,0.41,0.27,0.85,0.02
17911,11/30/2016,SNN,qQuality,Healthcare,Medical Devices,Large,0.02,0.53,0.91,0.76,0.89,0.52,0.02
17912,11/30/2016,TPR,qQuality,Consumer Cyclical,Luxury Goods,Large,0.6,0.61,0.83,0.3,0.69,0.59,0.02
17913,11/30/2016,TRIP,qQuality,Industrials,Travel Services,Large,0.04,0.08,0.88,0.09,0.08,0.2,0.02
17914,11/30/2016,TSM,qQuality,Technology,Semiconductors,Large,0.67,0.64,1,0.78,0.85,0.6,0.02
17915,11/30/2016,TU,qQuality,Communication Services,Telecom Services,Large,0.57,0.86,0.94,0.98,0.98,0.35,0.02
17916,11/30/2016,TU,qSentiment,Communication Services,Telecom Services,Large,0.57,0.86,0.94,0.98,0.98,0.35,0.02
17917,11/30/2016,TU,qLV,Communication Services,Telecom Services,Large,0.57,0.86,0.94,0.98,0.98,0.35,0.02
17918,11/30/2016,VZ,qQuality,Communication Services,Telecom Services,Large,0.52,0.76,0.82,0.99,0.54,0.43,0.02
17919,11/30/2016,VZ,qLV,Communication Services,Telecom Services,Large,0.52,0.76,0.82,0.99,0.54,0.43,0.02
17920,11/30/2016,CHKP,qQuality,Technology,Software - Infrastructure,Large,0.35,0.19,0.99,0.7,0.78,0.72,0.02
17921,11/30/2016,CPRI,qQuality,Consumer Cyclical,Apparel Manufacturing,Large,0.18,0.9,0.99,0.15,0.58,0.78,0.02
17922,11/30/2016,CPRI,qGrowth,Consumer Cyclical,Apparel Manufacturing,Large,0.18,0.9,0.99,0.15,0.58,0.78,0.02
17923,11/30/2016,EBAY,qQuality,Technology,Internet Retail,Large,0.26,0.47,0.98,0.37,0.95,0.08,0.02
17924,11/30/2016,GILD,qQuality,Healthcare,Drug Manufacturers - General,Large,0.05,0.9,0.98,0.54,0.49,0.55,0.02
17925,11/30/2016,NVO,qQuality,Healthcare,Biotechnology,Large,0.01,0.94,0.98,0.64,0.66,0.76,0.02
17926,11/30/2016,TXN,qQuality,Technology,Semiconductors,Large,0.89,0.17,0.98,0.76,0.34,0.62,0.02
17927,11/30/2016,EDU,qQuality,Consumer Defensive,Education & Training Services,Large,,0.4,0.98,,0.57,,0.02
17928,11/30/2016,REGN,qQuality,Healthcare,Biotechnology,Large,0.28,0.18,0.97,0.14,0,0.89,0.02
17929,11/30/2016,RELX,qQuality,Consumer Cyclical,Publishing,Large,0.08,0.22,0.97,0.86,0.92,0.13,0.02
17930,11/30/2016,RELX,qSentiment,Consumer Cyclical,Publishing,Large,0.08,0.22,0.97,0.86,0.92,0.13,0.02
17931,11/30/2016,RELX,qLV,Consumer Cyclical,Publishing,Large,0.08,0.22,0.97,0.86,0.92,0.13,0.02
